46 0 1.94457e-11 0 9.25361e-13 1.21402e-12 0
46.125 0 1.71146e-11 0 0 0 0
46.25 1.18545e-12 1.65802e-11 0 0 1.84349e-12 0
46.375 0 2.16153e-11 0 0 1.23679e-12 0
46.5 2.10381e-12 2.42161e-11 0 0 0 0
46.625 0 2.43569e-11 0 0 2.50047e-12 0
46.75 0 2.13419e-11 0 7.16165e-13 6.26639e-13 0
46.875 0 2.33414e-11 0 7.8712e-13 0 0
47 0 1.71296e-11 0 0 6.355e-13 0
47.125 0 2.42386e-11 0 0 6.3611e-13 0
47.25 0 2.43579e-11 0 0 6.42072e-13 0
47.375 0 1.93326e-11 0 8.99314e-13 1.29126e-12 0
47.5 0 1.74926e-11 0 0 6.47308e-13 0
47.625 0 1.95393e-11 0 0 6.51068e-13 0
47.75 1.01237e-12 2.22578e-11 0 0 6.55392e-13 0
47.875 1.05389e-12 1.90864e-11 0 0 0 0
48 0 1.91896e-11 0 0 1.32403e-12 0
48.125 0 1.79631e-11 0 0 1.99558e-12 0
48.25 0 1.60474e-11 0 0 2.0046e-12 0
48.375 0 2.48646e-11 0 0 6.72302e-13 0
48.5 0 1.48624e-11 0 0 6.74544e-13 0
48.625 9.17471e-13 1.56206e-11 0 0 0 0
48.75 0 1.91111e-11 0 0 6.80809e-13 0
48.875 0 1.78354e-11 0 0 1.37176e-12 0
49 0 2.20701e-11 0 0 1.37944e-12 0
49.125 0 1.87106e-11 0 0 0 0
49.25 9.85756e-13 2.01949e-11 0 0 1.39394e-12 0
49.375 0 1.1896e-11 0 0 6.98788e-13 0
49.5 0 1.33679e-11 0 0 7.01982e-13 0
49.625 0 1.98053e-11 0 0 0 0
49.75 1.39555e-12 2.06113e-11 0 0 0 0
49.875 0 1.21348e-11 0 0 0 0
50 0 1.00464e-11 0 0 0 0
50.125 0 1.80361e-11 0 0 7.22026e-13 0
50.25 0 1.81268e-11 0 0 7.25556e-13 0
50.375 0 1.74844e-11 0 0 0 0
50.5 0 1.68399e-11 0 0 7.31634e-13 0
50.625 0 1.1778e-11 0 0 7.36473e-13 0
50.75 0 1.77476e-11 0 0 7.4018e-13 0
50.875 0 1.41286e-11 0 0 0 0
51 0 1.04625e-11 0 0 7.45415e-13 0
51.125 0 2.02579e-11 0 0 7.49153e-13 0
51.25 0 1.35704e-11 0 0 0 0
51.375 1.52074e-12 1.2878e-11 0 0 0 0
51.5 0 9.89803e-12 0 0 7.60551e-13 0
51.625 0 1.45426e-11 0 0 0 0
51.75 0 1.07611e-11 0 0 0 0
51.875 0 1.15887e-11 0 0 7.70762e-13 0
52 0 1.16427e-11 0 0 0 0
52.125 0 1.09282e-11 0 0 0 0
52.25 0 1.01901e-11 0 0 7.81973e-13 0
52.375 0 8.66533e-12 0 0 0 0
52.5 1.44188e-12 9.49145e-12 0 0 7.90303e-13 0
52.625 0 8.73789e-12 0 0 0 0
52.75 0 1.19842e-11 0 0 0 0
52.875 0 1.52584e-11 0 0 0 0
53 0 1.20897e-11 0 0 0 0
53.125 0 1.13398e-11 0 0 0 0
53.25 0 1.38455e-11 0 0 8.14746e-13 0
53.375 0 8.17722e-12 0 0 8.17622e-13 0
53.5 0 1.15125e-11 0 0 8.20193e-13 0
53.625 0 9.07741e-12 0 0 8.27902e-13 0
53.75 0 1.07844e-11 0 0 0 0
53.875 0 4.99993e-12 0 0 8.33892e-13 0
54 0 1.00416e-11 0 0 1.67601e-12 0
54.125 0 8.40766e-12 0 0 0 0
54.25 0 9.29187e-12 0 0 0 0
54.375 0 6.79073e-12 0 0 8.47079e-13 0
54.5 0 6.82339e-12 0 0 0 0
54.625 0 6.852e-12 0 0 0 0
54.75 0 1.03256e-11 0 0 0 0
54.875 0 7.77486e-12 0 0 0 0
55 1.69396e-12 9.55381e-12 0 0 8.68347e-13 0
55.125 0 6.97258e-12 0 0 0 0
55.25 0 5.26008e-12 0 0 0 0
55.375 0 6.15639e-12 0 0 0 0
55.5 0 3.53936e-12 0 0 0 0
55.625 0 8.87903e-12 0 0 8.87412e-13 0
55.75 0 7.135e-12 0 0 1.78703e-12 0
55.875 0 7.17368e-12 0 1.25221e-12 8.96772e-13 0
56 0 8.10101e-12 0 0 0 0
56.125 0 6.32481e-12 0 0 1.80672e-12 0
56.25 0 9.08048e-12 0 0 0 0
56.375 0 6.38738e-12 0 0 9.12696e-13 0
56.5 0 1.82923e-12 0 0 0 0
56.625 0 3.68107e-12 0 0 0 0
56.75 0 7.39046e-12 0 0 9.24226e-13 0
56.875 1.03308e-12 9.28777e-12 0 0 9.28848e-13 0
57 0 6.5312e-12 0 0 0 0
57.125 0 6.55715e-12 0 0 0 0
57.25 0 7.52745e-12 0 0 0 0
57.375 0 5.6741e-12 0 0 9.45482e-13 0
57.5 0 6.64502e-12 0 0 0 0
57.625 0 7.61975e-12 0 0 9.52798e-13 0
57.75 0 3.82879e-12 0 0 1.91611e-12 0
57.875 0 7.69044e-12 0 0 9.59813e-13 0
58 0 1.26833e-11 0 0 0 0
58.125 0 4.84827e-12 0 0 0 0
58.25 0 7.79066e-12 0 0 0 0
58.375 0 9.7636e-13 0 0 0 0
58.5 0 8.84241e-12 0 0 0 0
58.625 0 2.9592e-12 0 1.61358e-12 0 0
58.75 0 7.92081e-12 0 0 0 0
58.875 0 5.96858e-12 0 0 0 0
59 0 5.99452e-12 0 0 0 0
59.125 0 2.00624e-12 0 0 1.00316e-12 0
59.25 0 4.02775e-12 0 0 0 0
59.375 0 7.08331e-12 0 0 0 0
59.5 0 4.06156e-12 0 0 0 0
59.625 0 8.15877e-12 0 0 1.01916e-12 0
59.75 0 8.19013e-12 0 0 0 0
59.875 0 2.05793e-12 0 0 0 0
60 0 4.13287e-12 0 0 0 0
60.125 0 2.07422e-12 0 0 0 0
60.25 0 3.12533e-12 0 0 0 0
60.375 0 7.32855e-12 0 0 0 0
60.5 0 8.41157e-12 0 0 0 0
60.625 0 3.16298e-12 0 0 0 0
60.75 1.81331e-12 2.11791e-12 0 0 1.05723e-12 0
60.875 0 4.25438e-12 0 0 0 0
61 0 7.47667e-12 0 0 0 0
61.125 0 4.29022e-12 0 0 0 0
61.25 0 4.30267e-12 0 0 0 0
61.375 0 4.32264e-12 0 0 0 0
61.5 0 4.34374e-12 0 0 1.08553e-12 0
61.625 0 2.17754e-12 0 0 0 0
61.75 0 4.37611e-12 0 0 0 0
61.875 0 6.59492e-12 0 0 0 0
62 0 3.30941e-12 0 0 0 0
62.125 0 4.4321e-12 0 0 0 0
62.25 0 5.56023e-12 0 0 1.11145e-12 0
62.375 0 4.46339e-12 0 0 0 0
62.5 0 3.36138e-12 0 0 0 0
